Магазин "Ятрань № 1" товариства з додатковою відповідальністю "М`ясокомбінат Ятрань"#Україна#Кіровоградська область#Кропивницький#Шевченка вул.#26#null#48.51207#32.26755#магазин#продовольчі#м`ясні та ковбасні вироби#Товариство з додатковою відповідальністю "М`ясокомбінат Ятрань"#5507073#347.0#Пн-Нд 08:00-22:00#null
Магазин "Ятрань № 2" товариства з додатковою відповідальністю "М`ясокомбінат Ятрань"#Україна#Кіровоградська область#Кропивницький#Космонавта Попова вул.#13#null#48.49514#32.21039#магазин#продовольчі#м`ясні та ковбасні вироби#Товариство з додатковою відповідальністю "М`ясокомбінат Ятрань"#5507073#863.5#Пн-Нд 08:00-22:00#null
Магазин "Ятрань № 3" товариства з додатковою відповідальністю "М`ясокомбінат Ятрань"#Україна#Кіровоградська область#Кропивницький#Братиславська вул.#47#null#48.53188#32.2498#магазин#продовольчі#м`ясні та ковбасні вироби#Товариство з додатковою відповідальністю "М`ясокомбінат Ятрань"#5507073#67.0#Пн-Нд 08:00-20:00#null
Магазин "Ятрань № 4" товариства з додатковою відповідальністю "М`ясокомбінат Ятрань"#Україна#Кіровоградська область#Кропивницький#Євгена Тельнова вул.#8, корп.1#null#48.50292#32.23001#магазин#продовольчі#м`ясні та ковбасні вироби#Товариство з додатковою відповідальністю "М`ясокомбінат Ятрань"#5507073#104.2#Пн-Нд 08:00-21:00#null
Магазин "Ятрань № 5" товариства з додатковою відповідальністю "М`ясокомбінат Ятрань"#Україна#Кіровоградська область#Кропивницький#Василя Нікітіна вул.#15#null#48.53039#32.27378#магазин#продовольчі#м`ясні та ковбасні вироби#Товариство з додатковою відповідальністю "М`ясокомбінат Ятрань"#5507073#118.5#Пн-Нд 08:00-21:00, Ср 08:00-20:00#null
Магазин "Ятрань № 7" товариства з додатковою відповідальністю "М`ясокомбінат Ятрань"#Україна#Кіровоградська область#Кропивницький#Авіаційна вул.#70/38#null#48.52887#32.26317#магазин#продовольчі#м`ясні та ковбасні вироби#Товариство з додатковою відповідальністю "М`ясокомбінат Ятрань"#5507073#186.0#Пн-Нд 08:00-18:00, Сб 08:00-16:00#null
Магазин "Ятрань № 8" товариства з додатковою відповідальністю "М`ясокомбінат Ятрань"#Україна#Кіровоградська область#Кропивницький#Соборна вул.#3#null#48.50111#32.25149#магазин#продовольчі#м`ясні та ковбасні вироби#Товариство з додатковою відповідальністю "М`ясокомбінат Ятрань"#5507073#164.0#Пн-Нд 08:00-21:00#null
Магазин "Ятрань № 10" товариства з додатковою відповідальністю "М`ясокомбінат Ятрань"#Україна#Кіровоградська область#Кропивницький#Добровольського вул.#15#null#48.53773#32.26871#магазин#продовольчі#м`ясні та ковбасні вироби#Товариство з додатковою відповідальністю "М`ясокомбінат Ятрань"#5507073#170.7#Пн-Нд 08:00-21:00#null
Магазин "Ятрань № 11" товариства з додатковою відповідальністю "М`ясокомбінат Ятрань"#Україна#Кіровоградська область#Кропивницький#Маланюка вул.#9#null#48.51949#32.27936#магазин#продовольчі#м`ясні та ковбасні вироби#Товариство з додатковою відповідальністю "М`ясокомбінат Ятрань"#5507073#176.6#Пн-Нд 08:00-21:00#null
Магазин "Ятрань № 12" товариства з додатковою відповідальністю "М`ясокомбінат Ятрань"#Україна#Кіровоградська область#Кропивницький#Комарова вул.#44#null#48.49808#32.24147#магазин#продовольчі#м`ясні та ковбасні вироби#Товариство з додатковою відповідальністю "М`ясокомбінат Ятрань"#5507073#155.8#Пн-Нд 08:00-21:00#null
Магазин "Ятрань № 13" товариства з додатковою відповідальністю "М`ясокомбінат Ятрань"#Україна#Кіровоградська область#Кропивницький#Михайлівська вул.#9#null#48.51318#32.27845#магазин#продовольчі#м`ясні та ковбасні вироби#Товариство з додатковою відповідальністю "М`ясокомбінат Ятрань"#5507073#47.7#Пн-Нд 08:00-21:00#null
Магазин "Ятрань № 19" товариства з додатковою відповідальністю "М`ясокомбінат Ятрань"#Україна#Кіровоградська область#Кропивницький#Пацаєва вул.#5#null#48.49992#32.21631#магазин#продовольчі#м`ясні та ковбасні вироби#Товариство з додатковою відповідальністю "М`ясокомбінат Ятрань"#5507073#388.1#Пн-Нд 08:00-21:00#null
Магазин "Ятрань № 23" товариства з додатковою відповідальністю "М`ясокомбінат Ятрань"#Україна#Кіровоградська область#Кропивницький#Полтавська вул.#28М#null#48.52278#32.29298#магазин#продовольчі#м`ясні та ковбасні вироби#Товариство з додатковою відповідальністю "М`ясокомбінат Ятрань"#5507073#50.4#Пн-Нд 08:00-20:00, Ср 08:00-19:00#null
Торговельний павільйон товариства з додатковою відповідальністю "М`ясокомбінат Ятрань"#Україна#Кіровоградська область#Кропивницький#Бєляєва вул.#6#павільйон#48.50741#32.22868#павільйон#продовольчі#м`ясні та ковбасні вироби#Товариство з додатковою відповідальністю "М`ясокомбінат Ятрань"#5507073#30.0#Пн-Нд 08:00-20:00, Ср 08:00-19:00#null
